order_id,customer_id,product_id,quantity,price,order_date
1,2805,867,9,341.980000000000000000,2023-02-09
2,9994,625,10,201.880000000000000000,2024-03-21
3,360,323,19,344.860000000000000000,2023-02-25
4,2386,137,20,179.210000000000000000,2024-05-23
5,9235,299,6,79.850000000000000000,2023-07-19
6,1736,643,8,322.020000000000000000,2023-07-19
7,2936,290,5,457.130000000000000000,2023-05-23
8,690,60,6,492.250000000000000000,2023-05-01
9,272,735,12,308.660000000000000000,2023-08-16
10,3401,805,4,168.040000000000000000,2023-03-13
11,2033,440,1,327.390000000000000000,2024-03-15
12,4123,928,11,59.880000000000000000,2024-09-09
13,4429,806,7,130.360000000000000000,2023-05-22
14,1577,857,5,283.600000000000000000,2023-08-08
15,9924,485,8,181.920000000000000000,2024-01-15
16,4971,712,20,95.010000000000000000,2024-07-15
17,9382,918,5,192.320000000000000000,2024-07-05
18,9433,180,4,143.340000000000000000,2024-08-28
19,9279,839,20,94.740000000000000000,2024-12-23
20,4380,467,14,208.560000000000000000,2023-10-09
21,3619,681,6,338.530000000000000000,2024-07-07
22,2849,474,2,381.090000000000000000,2023-05-03
23,1529,706,6,197.550000000000000000,2024-01-15
24,9681,698,18,239.300000000000000000,2023-02-21
25,6410,270,17,242.480000000000000000,2024-11-03
26,3538,142,8,117.570000000000000000,2023-12-22
27,385,221,10,495.320000000000000000,2024-10-20
28,2147,298,16,323.250000000000000000,2024-06-20
29,6706,353,17,474.320000000000000000,2023-09-17
30,1695,901,18,224.040000000000000000,2023-10-05
31,1975,164,16,404.810000000000000000,2024-06-14
32,4192,246,8,72.310000000000000000,2024-10-21
33,2171,926,8,294.490000000000000000,2024-10-24
34,6097,791,8,450.530000000000000000,2024-07-12
35,2648,743,13,355.760000000000000000,2023-08-01
36,9053,398,14,308.680000000000000000,2023-08-04
37,8553,504,7,437.920000000000000000,2023-08-30
38,3214,950,11,460.110000000000000000,2024-05-05
39,9273,985,3,124.030000000000000000,2023-09-22
40,3046,162,8,180.040000000000000000,2024-08-25
41,5165,496,4,94.070000000000000000,2023-03-27
42,2318,884,1,369.070000000000000000,2024-05-08
43,8289,783,19,51.950000000000000000,2023-05-10
44,645,796,7,192.600000000000000000,2023-02-15
45,2090,548,12,138.090000000000000000,2024-03-29
46,1770,557,17,411.760000000000000000,2023-04-01
47,2592,865,3,321.360000000000000000,2023-04-20
48,2062,925,17,145.110000000000000000,2023-07-13
49,3804,795,15,232.050000000000000000,2024-12-03
50,8288,410,7,450.700000000000000000,2023-04-26
51,1623,50,20,229.040000000000000000,2023-05-04
52,8910,324,18,295.350000000000000000,2023-03-17
53,3793,438,9,485.420000000000000000,2024-01-05
54,6824,356,10,327.640000000000000000,2024-12-08
55,5211,309,16,114.620000000000000000,2024-03-09
56,5165,35,19,356.670000000000000000,2024-05-27
57,4597,666,19,96.740000000000000000,2023-02-28
58,5920,220,17,421.430000000000000000,2024-04-12
59,3122,530,1,361.050000000000000000,2024-09-24
60,4777,895,10,489.570000000000000000,2024-09-07
61,9098,72,3,427.090000000000000000,2024-09-23
62,4857,195,1,73.340000000000000000,2024-11-14
63,1856,75,8,461.970000000000000000,2024-12-18
64,9796,97,4,245.240000000000000000,2024-12-15
65,5396,196,2,219.760000000000000000,2023-10-03
66,5121,577,3,291.010000000000000000,2023-02-09
67,5729,455,17,188.190000000000000000,2023-04-29
68,7855,624,14,335.180000000000000000,2024-08-27
69,316,744,18,270.510000000000000000,2024-02-02
70,8737,941,16,370.900000000000000000,2024-09-15
71,9794,446,20,278.310000000000000000,2023-05-25
72,3197,373,12,431.760000000000000000,2023-08-23
73,3081,340,1,220.040000000000000000,2024-04-03
74,6905,356,7,456.760000000000000000,2024-03-03
75,7781,173,7,75.660000000000000000,2024-12-26
76,8093,126,7,493.460000000000000000,2024-03-02
77,3152,117,3,229.080000000000000000,2023-03-15
78,2803,35,3,123.350000000000000000,2024-11-25
79,718,504,3,238.510000000000000000,2023-06-24
80,9493,136,2,416.770000000000000000,2023-09-08
81,7267,40,16,240.760000000000000000,2024-06-29
82,8841,38,1,273.730000000000000000,2023-08-24
83,5365,976,7,216.450000000000000000,2024-05-08
84,5677,884,9,100.130000000000000000,2023-12-30
85,4248,244,7,178.740000000000000000,2023-09-25
86,6355,881,7,238.300000000000000000,2024-03-29
87,1943,828,7,409.770000000000000000,2023-01-07
88,6857,790,9,428.970000000000000000,2024-07-17
89,7299,882,12,491.940000000000000000,2024-02-20
90,7441,988,2,383.000000000000000000,2024-04-17
91,79,751,5,446.490000000000000000,2023-05-11
92,34,739,6,209.270000000000000000,2023-01-15
93,9873,43,11,171.270000000000000000,2023-12-25
94,6952,500,1,132.470000000000000000,2024-03-25
95,4086,187,20,68.100000000000000000,2024-07-12
96,135,11,2,398.490000000000000000,2023-02-09
97,7484,740,10,295.730000000000000000,2023-11-12
98,9914,826,3,286.950000000000000000,2023-10-09
99,4672,458,1,324.770000000000000000,2023-03-31
100,3112,623,7,173.890000000000000000,2023-07-19
101,5447,755,20,135.570000000000000000,2024-01-19
102,4281,207,17,229.570000000000000000,2024-02-25
103,3175,134,7,84.410000000000000000,2023-12-01
104,5938,885,7,349.430000000000000000,2024-11-03
105,1671,773,4,293.760000000000000000,2024-04-08
106,4010,303,5,147.830000000000000000,2023-07-31
107,1181,438,6,272.910000000000000000,2023-06-28
108,4648,632,16,463.020000000000000000,2023-10-16
109,7119,997,18,191.180000000000000000,2023-01-18
110,4194,902,12,159.250000000000000000,2023-11-11
111,6534,887,3,346.160000000000000000,2024-11-25
112,7006,652,10,124.810000000000000000,2023-05-12
113,6598,567,4,431.750000000000000000,2023-06-28
114,1091,688,13,376.960000000000000000,2023-06-25
115,1814,331,16,323.470000000000000000,2023-06-28
116,9144,565,16,147.550000000000000000,2023-07-16
117,5357,503,12,160.900000000000000000,2023-09-19
118,2051,137,1,135.380000000000000000,2023-05-29
119,1041,431,16,319.580000000000000000,2024-03-11
120,1578,391,18,269.470000000000000000,2023-02-06
121,6114,1,13,166.750000000000000000,2023-12-21
122,3191,824,11,435.300000000000000000,2024-07-09
123,100,759,20,322.840000000000000000,2023-11-08
124,3601,80,8,123.320000000000000000,2024-01-14
125,621,868,11,441.820000000000000000,2024-10-31
126,8513,659,6,152.800000000000000000,2023-02-12
127,7153,67,6,247.300000000000000000,2024-08-15
128,7230,380,8,143.860000000000000000,2023-07-10
129,98,616,12,488.720000000000000000,2023-02-03
130,815,201,15,112.630000000000000000,2023-03-25
131,2354,332,17,364.670000000000000000,2023-03-03
132,2258,470,9,223.130000000000000000,2023-01-05
133,7904,633,18,299.740000000000000000,2023-12-07
134,3302,951,17,258.130000000000000000,2024-06-20
135,5638,77,13,493.070000000000000000,2023-08-10
136,6266,384,10,45.500000000000000000,2024-02-29
137,3249,124,19,331.410000000000000000,2023-02-14
138,6653,378,1,182.130000000000000000,2024-04-25
139,444,541,4,129.260000000000000000,2023-02-15
140,1585,845,3,287.950000000000000000,2023-01-01
141,4906,939,17,299.260000000000000000,2023-12-31
142,3135,322,6,312.990000000000000000,2023-02-15
143,7331,425,12,207.580000000000000000,2024-04-15
144,1824,447,17,307.680000000000000000,2023-06-12
145,2109,421,13,163.470000000000000000,2024-12-30
146,6841,111,18,347.830000000000000000,2023-08-20
147,9518,787,13,158.780000000000000000,2024-03-08
148,193,623,16,185.110000000000000000,2023-01-26
149,9086,166,20,298.280000000000000000,2023-01-06
150,2010,487,17,243.480000000000000000,2024-08-09
151,5824,38,20,77.730000000000000000,2024-07-27
152,1730,323,7,66.190000000000000000,2023-05-18
153,8584,387,11,231.190000000000000000,2024-01-22
154,8528,753,14,64.380000000000000000,2023-02-06
155,1203,528,9,74.420000000000000000,2023-01-03
156,8128,255,2,209.290000000000000000,2023-03-04
157,5480,53,15,452.730000000000000000,2023-10-26
158,9297,77,19,322.800000000000000000,2023-12-14
159,545,588,3,415.770000000000000000,2023-06-27
160,6439,789,3,465.180000000000000000,2023-07-03
161,2601,870,1,391.060000000000000000,2023-10-29
162,9038,138,1,153.290000000000000000,2024-12-08
163,1848,44,13,445.360000000000000000,2023-04-10
164,7391,440,12,313.820000000000000000,2023-11-17
165,4362,356,10,266.220000000000000000,2024-04-06
166,2661,16,14,373.600000000000000000,2023-11-30
167,6730,14,8,239.920000000000000000,2024-01-09
168,2513,757,8,171.550000000000000000,2024-07-06
169,3702,300,14,475.580000000000000000,2024-05-26
170,8252,309,16,194.770000000000000000,2024-08-21
171,2882,837,4,472.150000000000000000,2024-10-25
172,4392,207,7,226.870000000000000000,2023-04-24
173,8006,524,10,60.000000000000000000,2023-02-19
174,2452,441,19,96.920000000000000000,2023-12-05
175,5585,908,7,231.480000000000000000,2024-06-29
176,9526,469,10,154.370000000000000000,2024-02-10
177,223,474,9,434.840000000000000000,2024-09-09
178,1438,553,2,473.420000000000000000,2024-06-11
179,8915,494,1,83.310000000000000000,2023-11-20
180,5588,642,5,267.500000000000000000,2023-07-03
181,2438,714,1,177.190000000000000000,2023-01-24
182,9913,378,19,243.670000000000000000,2024-07-07
183,4639,511,17,158.470000000000000000,2023-07-09
184,169,516,8,144.790000000000000000,2024-09-11
185,9925,380,19,122.090000000000000000,2023-07-12
186,4129,422,13,494.510000000000000000,2023-08-12
187,3313,84,1,193.060000000000000000,2023-12-04
188,7029,109,17,178.560000000000000000,2023-08-06
189,1850,407,2,76.840000000000000000,2023-11-04
190,6342,220,14,126.180000000000000000,2023-08-30
191,6568,361,6,233.410000000000000000,2023-12-12
192,7947,530,19,466.140000000000000000,2024-07-30
193,785,167,6,203.670000000000000000,2023-02-24
194,5529,258,10,253.720000000000000000,2023-04-09
195,5723,286,14,207.410000000000000000,2024-06-22
196,7725,488,8,421.780000000000000000,2024-05-04
197,2896,415,17,268.200000000000000000,2024-11-23
198,184,951,2,43.780000000000000000,2023-10-27
199,7503,453,11,399.150000000000000000,2024-02-22
200,1116,664,1,204.830000000000000000,2024-10-09
201,1001,757,6,378.340000000000000000,2024-10-26
202,7537,444,20,496.450000000000000000,2024-02-25
203,9608,132,18,491.980000000000000000,2023-11-11
204,8383,627,10,373.060000000000000000,2024-03-22
205,5788,849,17,66.400000000000000000,2023-01-20
206,10000,112,1,263.400000000000000000,2024-03-15
207,4263,227,1,417.250000000000000000,2023-05-27
208,2790,918,5,141.960000000000000000,2024-04-15
209,4905,575,9,336.150000000000000000,2023-07-04
210,7106,168,12,448.810000000000000000,2024-10-31
211,4635,283,12,113.910000000000000000,2023-09-22
212,8971,963,20,324.680000000000000000,2023-03-27
213,8426,694,6,359.450000000000000000,2023-11-21
214,1214,341,18,243.690000000000000000,2023-10-21
215,2271,765,9,448.700000000000000000,2023-05-05
216,1437,375,11,54.230000000000000000,2024-08-07
217,5987,918,16,333.920000000000000000,2023-01-05
218,9414,670,13,256.790000000000000000,2024-04-06
219,613,158,5,172.740000000000000000,2024-12-16
220,40,550,2,353.100000000000000000,2023-06-01
221,8658,58,7,73.300000000000000000,2024-10-25
222,2144,164,18,355.330000000000000000,2023-01-30
223,7945,413,5,132.360000000000000000,2024-09-10
224,3421,260,18,56.500000000000000000,2024-10-09
225,8073,988,8,443.170000000000000000,2023-12-15
226,7599,474,16,282.690000000000000000,2023-04-20
227,7248,93,7,400.170000000000000000,2023-04-25
