order_id,customer_id,product_id,quantity,price,order_date
12501,3551,929,1,399.540000000000000000,2023-04-27
12502,3697,452,10,402.570000000000000000,2023-12-10
12503,301,357,15,253.140000000000000000,2023-07-19
12504,1247,477,13,319.910000000000000000,2023-04-29
12505,7962,1,16,153.700000000000000000,2023-11-23
12506,3085,701,8,273.090000000000000000,2023-08-25
12507,4790,576,14,183.880000000000000000,2023-11-27
12508,6046,329,5,136.910000000000000000,2024-01-11
12509,1346,207,4,378.600000000000000000,2023-08-22
12510,6588,91,18,417.020000000000000000,2023-06-17
12511,1454,278,20,406.240000000000000000,2024-05-18
12512,9157,462,16,60.430000000000000000,2023-10-13
12513,8312,592,18,333.520000000000000000,2024-07-12
12514,8563,757,8,258.620000000000000000,2023-04-16
12515,2492,81,8,443.760000000000000000,2024-12-22
12516,3717,409,14,389.710000000000000000,2023-11-13
12517,4610,998,18,210.990000000000000000,2024-05-11
12518,6146,6,7,436.440000000000000000,2023-12-31
12519,6688,969,15,393.420000000000000000,2023-07-29
12520,2654,75,5,99.610000000000000000,2024-05-02
12521,6720,107,17,221.220000000000000000,2024-10-05
12522,120,181,1,198.550000000000000000,2023-04-20
12523,1467,958,16,447.310000000000000000,2024-07-25
12524,3191,413,3,183.410000000000000000,2024-03-29
12525,1410,338,19,99.470000000000000000,2023-01-09
12526,6114,21,15,209.170000000000000000,2024-09-04
12527,4338,804,20,111.850000000000000000,2024-03-21
12528,5164,527,16,89.320000000000000000,2024-12-29
12529,7303,170,11,299.180000000000000000,2024-12-17
12530,1831,721,14,452.030000000000000000,2024-07-21
12531,2094,241,5,193.510000000000000000,2023-11-18
12532,5749,408,12,215.210000000000000000,2023-08-05
12533,7009,670,4,308.330000000000000000,2023-07-01
12534,9761,95,15,443.340000000000000000,2024-07-13
12535,6465,522,17,189.520000000000000000,2024-07-11
12536,4562,165,8,488.410000000000000000,2024-05-11
12537,4213,947,18,193.130000000000000000,2024-04-28
12538,3335,368,2,419.430000000000000000,2023-02-01
12539,8229,53,11,401.670000000000000000,2024-07-20
12540,4202,478,11,210.700000000000000000,2023-08-02
12541,5638,655,1,363.890000000000000000,2024-09-19
12542,262,988,10,141.660000000000000000,2023-11-09
12543,6321,417,5,65.520000000000000000,2023-08-20
12544,4243,883,17,354.880000000000000000,2024-08-05
12545,3878,950,1,429.870000000000000000,2024-09-13
12546,1744,37,10,454.730000000000000000,2023-07-26
