order_id,customer_id,product_id,quantity,price,order_date
50001,9410,179,16,426.320000000000000000,2023-02-21
50002,4507,956,18,285.120000000000000000,2023-03-30
50003,5063,65,5,248.150000000000000000,2024-10-07
50004,710,403,3,435.650000000000000000,2023-12-29
50005,2413,30,4,229.140000000000000000,2023-02-06
50006,5441,758,20,267.550000000000000000,2024-05-23
50007,4828,643,16,341.460000000000000000,2023-07-09
50008,2900,774,13,365.080000000000000000,2024-04-27
50009,7690,811,6,475.580000000000000000,2023-02-05
50010,2424,680,7,153.820000000000000000,2024-04-25
50011,3856,636,9,304.040000000000000000,2023-01-14
50012,7249,336,10,180.180000000000000000,2023-10-12
50013,1519,214,16,67.220000000000000000,2023-10-14
50014,2522,823,19,244.470000000000000000,2023-12-09
50015,1757,400,12,169.830000000000000000,2023-10-14
50016,7119,320,17,70.250000000000000000,2024-04-19
50017,5936,61,14,225.840000000000000000,2024-04-19
50018,1047,877,8,381.070000000000000000,2023-01-11
50019,5973,273,19,50.680000000000000000,2023-11-03
50020,7814,724,3,124.400000000000000000,2024-01-27
50021,6957,706,4,128.360000000000000000,2023-11-25
50022,8490,218,16,113.530000000000000000,2024-10-30
50023,6133,428,5,493.110000000000000000,2023-05-04
50024,8897,516,9,467.950000000000000000,2023-06-17
50025,2732,804,20,308.980000000000000000,2024-03-14
50026,8875,293,2,310.800000000000000000,2024-01-09
50027,1792,702,4,184.120000000000000000,2024-09-18
50028,5217,252,16,401.130000000000000000,2023-08-01
50029,334,751,10,82.370000000000000000,2024-02-11
50030,2755,471,7,92.790000000000000000,2024-01-01
50031,2893,764,14,134.840000000000000000,2023-06-04
50032,3358,598,2,419.250000000000000000,2024-11-08
50033,5146,579,4,377.000000000000000000,2024-03-16
50034,2793,877,8,144.970000000000000000,2024-05-03
50035,2264,887,14,325.960000000000000000,2024-03-25
50036,7759,518,10,229.280000000000000000,2024-01-14
50037,1291,686,14,69.740000000000000000,2024-10-25
50038,6310,435,6,438.960000000000000000,2023-08-05
50039,7366,47,8,95.240000000000000000,2023-03-04
50040,4726,933,12,181.330000000000000000,2024-05-22
50041,5308,340,12,462.260000000000000000,2023-07-09
50042,8596,45,13,290.490000000000000000,2023-03-25
50043,4663,157,4,339.200000000000000000,2023-05-11
50044,1635,940,14,396.750000000000000000,2024-12-01
50045,8334,637,3,401.990000000000000000,2023-08-25
50046,4824,948,8,287.220000000000000000,2024-10-28
50047,8668,797,20,203.810000000000000000,2023-10-12
50048,818,154,3,95.780000000000000000,2024-07-17
50049,8425,428,4,280.410000000000000000,2023-02-20
50050,5324,167,13,406.510000000000000000,2023-11-05
50051,1248,378,10,318.600000000000000000,2024-07-23
50052,2433,444,15,435.870000000000000000,2024-06-05
50053,8906,160,13,436.060000000000000000,2023-02-08
50054,7323,817,1,167.940000000000000000,2024-08-06
50055,3458,998,2,49.690000000000000000,2024-02-13
50056,7606,450,10,264.240000000000000000,2023-09-26
50057,3741,312,7,483.310000000000000000,2023-07-30
50058,9647,130,1,246.420000000000000000,2023-04-05
50059,2225,629,10,347.130000000000000000,2024-05-13
50060,6765,688,19,319.030000000000000000,2024-06-02
50061,8922,254,1,182.550000000000000000,2024-08-14
50062,9922,470,14,247.810000000000000000,2023-04-15
50063,4959,852,18,169.800000000000000000,2023-01-15
50064,6229,266,4,152.140000000000000000,2023-10-14
50065,687,604,20,279.720000000000000000,2024-09-27
50066,9428,438,1,258.710000000000000000,2024-02-08
50067,4314,705,9,429.840000000000000000,2023-05-29
50068,3483,295,18,168.700000000000000000,2024-07-08
50069,1762,505,7,459.930000000000000000,2024-07-11
50070,6499,158,2,100.040000000000000000,2023-07-27
50071,1290,166,13,415.170000000000000000,2024-06-08
50072,7996,572,5,52.690000000000000000,2024-02-29
50073,3032,214,1,400.110000000000000000,2023-10-20
50074,8392,195,20,105.920000000000000000,2023-09-12
50075,7647,299,1,240.550000000000000000,2023-05-08
50076,4425,347,6,298.820000000000000000,2023-12-08
50077,7232,526,11,86.140000000000000000,2024-07-16
50078,6323,252,2,346.960000000000000000,2023-12-07
50079,7534,398,14,387.880000000000000000,2024-05-11
50080,6038,775,14,67.470000000000000000,2023-08-22
50081,8508,36,9,190.850000000000000000,2024-06-03
50082,6476,10,11,444.200000000000000000,2023-09-04
50083,4517,63,9,314.750000000000000000,2024-07-08
50084,7883,530,8,64.400000000000000000,2023-11-29
50085,4675,852,19,67.860000000000000000,2023-06-09
50086,3691,610,9,493.730000000000000000,2024-04-24
50087,6196,963,8,206.030000000000000000,2023-10-13
50088,9586,356,19,103.560000000000000000,2024-03-25
50089,8234,592,2,121.370000000000000000,2023-07-04
50090,5753,199,9,118.190000000000000000,2024-08-07
50091,5018,904,17,127.260000000000000000,2023-08-15
50092,5038,695,5,117.120000000000000000,2023-08-17
50093,8818,664,12,485.190000000000000000,2024-12-17
50094,4206,345,15,263.930000000000000000,2024-09-12
50095,8739,532,9,190.650000000000000000,2023-06-13
50096,6922,874,13,77.270000000000000000,2024-10-18
50097,3801,416,4,465.280000000000000000,2023-08-14
50098,5182,381,17,316.680000000000000000,2024-04-21
50099,4338,167,16,443.230000000000000000,2023-06-25
50100,7534,974,14,395.920000000000000000,2023-08-21
50101,6446,313,5,340.790000000000000000,2023-04-20
50102,254,945,5,276.560000000000000000,2023-12-20
50103,6290,682,12,310.410000000000000000,2023-04-17
